user_id,gender,age_id,age_range,occupation_id,occupation,cp
2173,M,50,50-55,13,retired,87502
2174,M,50,50-55,12,programmer,87505
2175,M,25,25-34,4,college/grad student,99217
2176,M,1,Under 18,19,unemployed,73505
2177,F,35,35-44,20,writer,95451
2178,M,45,45-49,14,sales/marketing,85251
2179,F,25,25-34,0,other or not specified,28304
2180,M,25,25-34,12,programmer,27713-9225
2181,M,25,25-34,0,other or not specified,45245
2182,F,25,25-34,4,college/grad student,60443
2183,F,56,56+,1,academic/educator,11795
2184,M,18,18-24,4,college/grad student,45403
2185,M,45,45-49,17,technician/engineer,27502
2186,M,18,18-24,5,customer service,41018
2187,M,45,45-49,16,self-employed,60126
2188,F,18,18-24,19,unemployed,60641
2189,M,1,Under 18,10,K-12 student,60148
2190,F,25,25-34,15,scientist,27603
2191,M,18,18-24,4,college/grad student,45231
2192,F,25,25-34,0,other or not specified,27713
2193,M,1,Under 18,10,K-12 student,41011
2194,M,25,25-34,17,technician/engineer,45233
2195,M,1,Under 18,10,K-12 student,60148
2196,M,25,25-34,12,programmer,45140
2197,F,25,25-34,1,academic/educator,27515
2198,F,35,35-44,9,homemaker,46815
2199,M,1,Under 18,10,K-12 student,60613
2200,M,35,35-44,1,academic/educator,60016
2201,M,56,56+,20,writer,46804
2202,F,1,Under 18,10,K-12 student,11743
2203,M,45,45-49,12,programmer,53718
2204,M,56,56+,3,clerical/admin,94941
2205,F,25,25-34,7,executive/managerial,10016
2206,M,45,45-49,7,executive/managerial,11201
2207,M,18,18-24,4,college/grad student,07508
2208,M,25,25-34,0,other or not specified,10006
2209,M,35,35-44,7,executive/managerial,10011
2210,M,45,45-49,17,technician/engineer,88005-4313
2211,M,45,45-49,6,doctor/health care,01950
2212,M,18,18-24,4,college/grad student,80521
2213,F,25,25-34,0,other or not specified,60622
2214,F,25,25-34,1,academic/educator,46807
2215,F,25,25-34,0,other or not specified,93940
2216,F,25,25-34,20,writer,60612
2217,M,1,Under 18,10,K-12 student,44906
2218,M,35,35-44,17,technician/engineer,64153
2219,M,25,25-34,6,doctor/health care,60060
2220,F,50,50-55,3,clerical/admin,95451-9554
2221,M,56,56+,17,technician/engineer,94931
2222,F,45,45-49,1,academic/educator,13088
2223,M,25,25-34,2,artist,60123
2224,M,25,25-34,12,programmer,60025
2225,M,25,25-34,5,customer service,96815
2226,F,25,25-34,7,executive/managerial,27514
2227,M,50,50-55,14,sales/marketing,60016
2228,M,25,25-34,12,programmer,60025
2229,M,45,45-49,0,other or not specified,61821
2230,F,45,45-49,1,academic/educator,60302
2231,M,50,50-55,11,lawyer,85726
2232,M,25,25-34,14,sales/marketing,60061
2233,F,35,35-44,3,clerical/admin,60187
2234,M,56,56+,1,academic/educator,85718
2235,M,1,Under 18,10,K-12 student,46324
2236,M,1,Under 18,10,K-12 student,96782
2237,F,35,35-44,6,doctor/health care,14905
2238,F,25,25-34,4,college/grad student,32607
2239,M,18,18-24,10,K-12 student,60148
2240,M,45,45-49,12,programmer,64117
2241,M,45,45-49,5,customer service,60647
2242,M,18,18-24,4,college/grad student,60115
2243,M,45,45-49,2,artist,86701
2244,M,1,Under 18,10,K-12 student,60565
2245,M,1,Under 18,10,K-12 student,60007
2246,M,25,25-34,0,other or not specified,60622
2247,M,45,45-49,2,artist,60613
2248,F,35,35-44,12,programmer,46755
2249,M,25,25-34,5,customer service,60466
2250,M,18,18-24,19,unemployed,60010
2251,M,35,35-44,14,sales/marketing,60626
2252,F,18,18-24,1,academic/educator,01562
2253,F,50,50-55,0,other or not specified,46815
2254,M,35,35-44,5,customer service,33317
2255,F,35,35-44,6,doctor/health care,44303
2256,F,45,45-49,15,scientist,59840
2257,F,18,18-24,4,college/grad student,59715
2258,F,18,18-24,4,college/grad student,10033
2259,F,56,56+,16,self-employed,70503
2260,F,25,25-34,20,writer,46835
2261,M,25,25-34,5,customer service,33025
2262,M,45,45-49,17,technician/engineer,48116
2263,M,25,25-34,6,doctor/health care,70508
2264,F,45,45-49,7,executive/managerial,37877
2265,M,56,56+,13,retired,60506
2266,F,50,50-55,2,artist,48118
2267,F,56,56+,13,retired,37774
2268,F,35,35-44,1,academic/educator,46774
2269,F,45,45-49,0,other or not specified,11217
2270,M,18,18-24,1,academic/educator,14620
2271,M,50,50-55,14,sales/marketing,13210
2272,M,25,25-34,0,other or not specified,71731
2273,M,25,25-34,6,doctor/health care,23235
2274,M,18,18-24,2,artist,31401
2275,M,56,56+,7,executive/managerial,39211
2276,M,56,56+,13,retired,44143
2277,F,45,45-49,9,homemaker,13035
2278,M,50,50-55,17,technician/engineer,01536
2279,M,50,50-55,7,executive/managerial,08816
2280,M,56,56+,6,doctor/health care,74105
2281,M,45,45-49,11,lawyer,48104
2282,M,50,50-55,2,artist,32117
2283,M,35,35-44,18,tradesman/craftsman,44708
2284,M,25,25-34,20,writer,90024
2285,F,1,Under 18,10,K-12 student,13090
2286,M,35,35-44,17,technician/engineer,82604
2287,M,56,56+,0,other or not specified,06082
2288,M,1,Under 18,10,K-12 student,13066
2289,F,50,50-55,1,academic/educator,52002
2290,M,25,25-34,0,other or not specified,61021
2291,M,45,45-49,1,academic/educator,13214
2292,M,50,50-55,15,scientist,13039
2293,F,56,56+,3,clerical/admin,48130
2294,M,56,56+,13,retired,48108
2295,M,45,45-49,11,lawyer,72316
2296,F,25,25-34,6,doctor/health care,22923
2297,M,56,56+,13,retired,52003
2298,M,35,35-44,17,technician/engineer,77584
2299,F,18,18-24,10,K-12 student,13090
2300,M,56,56+,13,retired,49423
2301,F,25,25-34,12,programmer,02478
2302,M,50,50-55,12,programmer,48104
2303,M,50,50-55,17,technician/engineer,08055
2304,M,45,45-49,12,programmer,94103
2305,M,50,50-55,20,writer,48104
2306,F,18,18-24,4,college/grad student,02138
2307,M,25,25-34,17,technician/engineer,02140
2308,F,45,45-49,16,self-employed,48103
2309,F,45,45-49,0,other or not specified,08901
2310,M,45,45-49,12,programmer,48130
2311,F,25,25-34,4,college/grad student,22902
2312,M,45,45-49,0,other or not specified,13131
2313,F,50,50-55,6,doctor/health care,48103-4711
2314,F,25,25-34,1,academic/educator,13210
2315,M,56,56+,7,executive/managerial,48114
2316,M,35,35-44,0,other or not specified,13207
2317,F,45,45-49,9,homemaker,57108
2318,M,56,56+,7,executive/managerial,48114
2319,M,35,35-44,7,executive/managerial,48104
2320,F,50,50-55,1,academic/educator,06043
2321,M,25,25-34,7,executive/managerial,30115
2322,F,56,56+,13,retired,48105
2323,M,35,35-44,3,clerical/admin,13088
2324,M,35,35-44,17,technician/engineer,50321
2325,F,18,18-24,4,college/grad student,27708
2326,M,18,18-24,4,college/grad student,01040
2327,M,18,18-24,10,K-12 student,48169
2328,M,56,56+,7,executive/managerial,13212
2329,F,56,56+,15,scientist,97367
2330,M,45,45-49,7,executive/managerial,48103
2331,M,56,56+,1,academic/educator,48104
2332,M,56,56+,14,sales/marketing,01545
2333,M,50,50-55,6,doctor/health care,13035
2334,F,56,56+,7,executive/managerial,01562
2335,M,50,50-55,17,technician/engineer,48197
2336,M,35,35-44,18,tradesman/craftsman,13146
2337,M,35,35-44,17,technician/engineer,49424
2338,M,45,45-49,17,technician/engineer,13152
2339,F,56,56+,3,clerical/admin,52003
2340,M,35,35-44,2,artist,48104
2341,M,56,56+,1,academic/educator,13210
2342,M,35,35-44,3,clerical/admin,48107
2343,F,45,45-49,1,academic/educator,01604
2344,M,25,25-34,12,programmer,02139
2345,M,35,35-44,16,self-employed,98031
2346,F,1,Under 18,10,K-12 student,48105
2347,M,35,35-44,1,academic/educator,48116
2348,M,50,50-55,12,programmer,06082
2349,M,25,25-34,8,farmer,50309
2350,M,18,18-24,4,college/grad student,44312
2351,F,25,25-34,0,other or not specified,11106
2352,M,50,50-55,13,retired,41076
2353,F,35,35-44,9,homemaker,61270
2354,M,35,35-44,11,lawyer,94306
2355,F,45,45-49,9,homemaker,13203
2356,F,50,50-55,16,self-employed,13207
2357,F,35,35-44,14,sales/marketing,13316
2358,F,56,56+,6,doctor/health care,06074
2359,M,56,56+,13,retired,13685
2360,M,50,50-55,6,doctor/health care,13210
2361,M,56,56+,7,executive/managerial,49423
2362,M,25,25-34,14,sales/marketing,94110
2363,M,50,50-55,14,sales/marketing,95823
2364,F,56,56+,9,homemaker,13078
2365,M,50,50-55,7,executive/managerial,13203
2366,F,45,45-49,16,self-employed,01532
2367,F,25,25-34,9,homemaker,49424
2368,F,56,56+,13,retired,13057
2369,M,35,35-44,14,sales/marketing,06040
2370,M,50,50-55,1,academic/educator,13215
2371,F,35,35-44,7,executive/managerial,06082
2372,F,45,45-49,7,executive/managerial,01602
2373,M,45,45-49,7,executive/managerial,94109
2374,M,25,25-34,14,sales/marketing,94404
2375,F,50,50-55,7,executive/managerial,13027
2376,M,25,25-34,1,academic/educator,13210
2377,M,35,35-44,0,other or not specified,06108
2378,M,25,25-34,3,clerical/admin,75150
2379,M,18,18-24,18,tradesman/craftsman,13045
2380,M,25,25-34,4,college/grad student,22903
2381,F,35,35-44,9,homemaker,13066
2382,M,50,50-55,13,retired,59715
2383,F,25,25-34,14,sales/marketing,95125
2384,M,35,35-44,17,technician/engineer,62034
2385,F,45,45-49,2,artist,01545
2386,F,25,25-34,0,other or not specified,06040
2387,M,25,25-34,17,technician/engineer,32224
2388,M,56,56+,5,customer service,06082
2389,M,25,25-34,16,self-employed,37922
2390,F,25,25-34,6,doctor/health care,33076
2391,M,50,50-55,18,tradesman/craftsman,13126
2392,F,56,56+,3,clerical/admin,06040
2393,M,56,56+,13,retired,13123
2394,M,35,35-44,6,doctor/health care,37923
2395,M,35,35-44,7,executive/managerial,08021
2396,F,18,18-24,0,other or not specified,22102
2397,F,35,35-44,11,lawyer,43201
2398,M,25,25-34,0,other or not specified,98122
2399,M,35,35-44,17,technician/engineer,11355
2400,F,25,25-34,16,self-employed,95687
2401,M,25,25-34,4,college/grad student,22901
2402,M,45,45-49,17,technician/engineer,32024
2403,M,18,18-24,4,college/grad student,37743
2404,M,18,18-24,7,executive/managerial,64055
2405,M,50,50-55,8,farmer,78065
2406,F,56,56+,12,programmer,01520
2407,M,35,35-44,16,self-employed,11358
2408,F,45,45-49,1,academic/educator,01609
2409,F,35,35-44,9,homemaker,06074
2410,M,56,56+,7,executive/managerial,06071
2411,F,35,35-44,14,sales/marketing,01536
2412,M,56,56+,13,retired,01501
2413,F,56,56+,7,executive/managerial,06118
2414,M,25,25-34,1,academic/educator,49503
2415,M,25,25-34,7,executive/managerial,22407
2416,M,45,45-49,7,executive/managerial,01531
2417,M,45,45-49,1,academic/educator,53045
2418,F,1,Under 18,10,K-12 student,06074
2419,M,25,25-34,0,other or not specified,06096
2420,M,50,50-55,7,executive/managerial,37938
2421,M,35,35-44,7,executive/managerial,44306
2422,F,50,50-55,9,homemaker,02865
2423,F,45,45-49,9,homemaker,01520
2424,M,25,25-34,17,technician/engineer,95035
2425,F,35,35-44,14,sales/marketing,45243
2426,M,56,56+,0,other or not specified,01606
2427,F,25,25-34,14,sales/marketing,94010
2428,M,45,45-49,17,technician/engineer,45255
2429,M,25,25-34,2,artist,22903
2430,M,25,25-34,4,college/grad student,22902
2431,F,25,25-34,4,college/grad student,22903
2432,M,25,25-34,4,college/grad student,22903
2433,M,25,25-34,4,college/grad student,22903
2434,M,25,25-34,4,college/grad student,22901
2435,M,25,25-34,4,college/grad student,22903
2436,M,25,25-34,7,executive/managerial,22902
2437,M,25,25-34,4,college/grad student,22923
2438,M,35,35-44,1,academic/educator,22903
2439,M,45,45-49,17,technician/engineer,48105
2440,M,50,50-55,17,technician/engineer,01430
2441,F,45,45-49,6,doctor/health care,42406
2442,M,35,35-44,17,technician/engineer,36830
2443,F,35,35-44,0,other or not specified,49464
2444,F,45,45-49,4,college/grad student,42420
2445,M,25,25-34,0,other or not specified,48104
2446,M,18,18-24,7,executive/managerial,10038
2447,M,25,25-34,14,sales/marketing,03051
2448,M,35,35-44,6,doctor/health care,37932
2449,M,56,56+,13,retired,37922
2450,M,45,45-49,16,self-employed,01612
2451,M,45,45-49,12,programmer,37853
2452,M,45,45-49,7,executive/managerial,01545
2453,M,25,25-34,7,executive/managerial,55429
2454,M,18,18-24,0,other or not specified,97005
2455,M,35,35-44,7,executive/managerial,48197
2456,M,25,25-34,5,customer service,48103
2457,M,25,25-34,0,other or not specified,60656
2458,M,25,25-34,7,executive/managerial,85040
2459,M,50,50-55,7,executive/managerial,44313
2460,F,50,50-55,1,academic/educator,36067
2461,M,18,18-24,4,college/grad student,98117
2462,M,35,35-44,1,academic/educator,44303
2463,M,25,25-34,7,executive/managerial,33916
2464,F,18,18-24,4,college/grad student,44106
2465,M,50,50-55,6,doctor/health care,44333
2466,M,25,25-34,15,scientist,94303
2467,M,1,Under 18,10,K-12 student,44224
2468,M,50,50-55,1,academic/educator,44240
2469,M,25,25-34,4,college/grad student,90048
2470,M,35,35-44,18,tradesman/craftsman,52001
2471,M,50,50-55,13,retired,98683
2472,M,25,25-34,18,tradesman/craftsman,37922
2473,M,25,25-34,12,programmer,98105
2474,M,25,25-34,12,programmer,83815
2475,F,25,25-34,18,tradesman/craftsman,98115
2476,M,50,50-55,12,programmer,78703
2477,M,45,45-49,0,other or not specified,42420
2478,M,50,50-55,1,academic/educator,37922
2479,F,25,25-34,1,academic/educator,23454
2480,F,18,18-24,20,writer,94410
2481,M,35,35-44,14,sales/marketing,03054
2482,F,50,50-55,3,clerical/admin,37772
2483,M,56,56+,13,retired,90503
2484,M,45,45-49,5,customer service,31901
2485,M,35,35-44,14,sales/marketing,95746
2486,M,18,18-24,12,programmer,98105
2487,M,45,45-49,7,executive/managerial,55438
2488,F,45,45-49,2,artist,31804
2489,F,35,35-44,9,homemaker,37843
2490,M,25,25-34,12,programmer,94703
2491,M,35,35-44,7,executive/managerial,22904
2492,F,45,45-49,2,artist,37924
2493,M,45,45-49,2,artist,90631
2494,M,18,18-24,4,college/grad student,52003
2495,F,18,18-24,4,college/grad student,56401
2496,M,50,50-55,1,academic/educator,37932
2497,F,50,50-55,14,sales/marketing,37922
2498,M,56,56+,18,tradesman/craftsman,70817
2499,M,50,50-55,0,other or not specified,36109
2500,M,56,56+,1,academic/educator,29672
2501,M,25,25-34,15,scientist,37923
2502,M,56,56+,13,retired,49423
2503,M,35,35-44,17,technician/engineer,19360
2504,M,25,25-34,7,executive/managerial,98115
2505,M,25,25-34,7,executive/managerial,55405
2506,F,25,25-34,14,sales/marketing,98225
2507,M,25,25-34,4,college/grad student,94107
2508,F,35,35-44,3,clerical/admin,77429
2509,M,25,25-34,5,customer service,36109
2510,M,25,25-34,7,executive/managerial,37930
2511,M,25,25-34,7,executive/managerial,15209
2512,F,45,45-49,14,sales/marketing,36109
2513,M,56,56+,1,academic/educator,37922
2514,M,56,56+,14,sales/marketing,37922
2515,M,45,45-49,12,programmer,37914
2516,F,45,45-49,6,doctor/health care,37909
2517,F,35,35-44,9,homemaker,53806
2518,M,25,25-34,7,executive/managerial,11793
2519,F,45,45-49,2,artist,14850
2520,F,56,56+,2,artist,95448
2521,M,35,35-44,17,technician/engineer,49424
2522,M,18,18-24,11,lawyer,60614
2523,M,25,25-34,17,technician/engineer,49423
2524,F,56,56+,9,homemaker,38558
2525,F,35,35-44,1,academic/educator,37922
2526,M,56,56+,13,retired,37923
2527,M,35,35-44,15,scientist,36109
2528,M,56,56+,0,other or not specified,37922
2529,F,35,35-44,9,homemaker,95903
2530,M,18,18-24,0,other or not specified,42420
2531,F,45,45-49,7,executive/managerial,52003
2532,F,56,56+,13,retired,37917
2533,F,25,25-34,3,clerical/admin,49423
2534,F,50,50-55,6,doctor/health care,37922
2535,F,56,56+,2,artist,03431
2536,M,56,56+,13,retired,37830
2537,M,35,35-44,11,lawyer,37620
2538,M,56,56+,13,retired,37923
2539,M,35,35-44,7,executive/managerial,32444
2540,F,45,45-49,6,doctor/health care,42420
2541,F,35,35-44,5,customer service,49424
2542,F,45,45-49,13,retired,37922
2543,F,35,35-44,0,other or not specified,42420
2544,M,45,45-49,1,academic/educator,52001
2545,M,56,56+,13,retired,37830
2546,F,56,56+,13,retired,37931
2547,F,35,35-44,0,other or not specified,37920
2548,F,35,35-44,6,doctor/health care,37919
2549,M,56,56+,13,retired,37938
2550,M,50,50-55,7,executive/managerial,37931
2551,M,25,25-34,12,programmer,98133
2552,F,25,25-34,9,homemaker,29369
2553,M,25,25-34,7,executive/managerial,29369
2554,M,25,25-34,1,academic/educator,97405
2555,M,56,56+,7,executive/managerial,10522
2556,M,25,25-34,4,college/grad student,02430
2557,F,18,18-24,19,unemployed,02452
2558,M,56,56+,17,technician/engineer,53061
2559,M,18,18-24,10,K-12 student,53207
2560,F,45,45-49,6,doctor/health care,84318
2561,M,25,25-34,15,scientist,06460
2562,M,18,18-24,0,other or not specified,98021
2563,M,45,45-49,13,retired,53132
2564,F,35,35-44,20,writer,43230
2565,M,35,35-44,5,customer service,34786
2566,M,35,35-44,17,technician/engineer,94022
2567,M,25,25-34,0,other or not specified,06451
2568,M,25,25-34,17,technician/engineer,31311
2569,M,45,45-49,0,other or not specified,45248
2570,F,56,56+,14,sales/marketing,95005
2571,M,35,35-44,17,technician/engineer,20151
2572,M,35,35-44,14,sales/marketing,75005
2573,M,45,45-49,16,self-employed,94536
2574,M,50,50-55,6,doctor/health care,06511
2575,M,35,35-44,7,executive/managerial,76248
2576,M,18,18-24,17,technician/engineer,97030
2577,M,25,25-34,7,executive/managerial,77099
2578,M,50,50-55,7,executive/managerial,94107
2579,M,35,35-44,15,scientist,91411
2580,F,45,45-49,1,academic/educator,12538
2581,M,25,25-34,11,lawyer,60611
2582,F,25,25-34,1,academic/educator,97201
2583,M,35,35-44,7,executive/managerial,19610
2584,F,56,56+,1,academic/educator,94563
2585,M,45,45-49,15,scientist,64081-8102
2586,M,25,25-34,20,writer,46802
2587,M,35,35-44,7,executive/managerial,55124
2588,F,56,56+,13,retired,78737
2589,M,25,25-34,0,other or not specified,19004
2590,M,18,18-24,4,college/grad student,94044
2591,M,18,18-24,1,academic/educator,50310
2592,M,50,50-55,7,executive/managerial,80004-4448
2593,M,56,56+,16,self-employed,95816
2594,M,35,35-44,7,executive/managerial,31047
2595,M,18,18-24,4,college/grad student,15213
2596,M,50,50-55,7,executive/managerial,48152
2597,F,50,50-55,0,other or not specified,95616
2598,M,25,25-34,17,technician/engineer,20866
2599,M,25,25-34,12,programmer,53154
2600,M,25,25-34,14,sales/marketing,19312
2601,M,35,35-44,16,self-employed,27613
2602,M,45,45-49,12,programmer,92104
2603,M,25,25-34,17,technician/engineer,19126
2604,M,25,25-34,0,other or not specified,45459
2605,M,35,35-44,7,executive/managerial,75013
2606,M,50,50-55,7,executive/managerial,34285
2607,F,56,56+,0,other or not specified,48178
2608,F,25,25-34,1,academic/educator,10025
2609,F,50,50-55,12,programmer,55391
2610,M,45,45-49,7,executive/managerial,48322
2611,M,25,25-34,3,clerical/admin,07719
2612,F,45,45-49,3,clerical/admin,94560
2613,M,35,35-44,1,academic/educator,92120
2614,M,25,25-34,7,executive/managerial,15205
2615,M,25,25-34,7,executive/managerial,21029
2616,M,35,35-44,7,executive/managerial,02657
2617,F,45,45-49,15,scientist,60081
2618,F,18,18-24,4,college/grad student,53538
2619,M,35,35-44,12,programmer,95677
2620,M,18,18-24,4,college/grad student,47306
2621,M,18,18-24,0,other or not specified,46304
2622,F,35,35-44,6,doctor/health care,27516
2623,M,56,56+,1,academic/educator,30345
2624,F,35,35-44,0,other or not specified,44313
2625,M,35,35-44,7,executive/managerial,61910
2626,M,56,56+,1,academic/educator,04056
2627,M,25,25-34,1,academic/educator,06877
2628,F,25,25-34,2,artist,11217
2629,M,25,25-34,11,lawyer,15237
2630,F,18,18-24,5,customer service,78704
2631,F,50,50-55,1,academic/educator,14850
2632,M,56,56+,0,other or not specified,43528
